일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/04/26","123500","1500","1.23","122500","123500","122000","45059","5531480000","3493661242500","28288755"
"2021/04/23","122000","-1500","-1.21","122000","123000","121500","48254","5896523000","3451228110000","28288755"
"2021/04/22","123500","1000","0.82","122500","123500","122000","51901","6365720000","3493661242500","28288755"
"2021/04/21","122500","-2000","-1.61","123500","124000","122000","71829","8816033500","3465372487500","28288755"
"2021/04/20","124500","1500","1.22","122500","125000","122500","56549","7012972500","3521949997500","28288755"
"2021/04/19","123000","-500","-0.40","123500","123500","122000","80594","9880192000","3479516865000","28288755"
"2021/04/16","123500","-500","-0.40","124500","124500","123000","68937","8516453500","3493661242500","28288755"
"2021/04/15","124000","-1500","-1.20","125000","125500","124000","56286","7009049000","3507805620000","28288755"
"2021/04/14","125500","500","0.40","125000","126000","124000","73354","9175354000","3550238752500","28288755"
"2021/04/13","125000","-500","-0.40","126000","126000","124500","61170","7644370000","3536094375000","28288755"
"2021/04/12","125500","-1000","-0.79","126500","126500","124000","68087","8549248000","3550238752500","28288755"
"2021/04/09","126500","-500","-0.39","127500","128500","126500","44454","5646017500","3578527507500","28288755"
"2021/04/08","127000","-3000","-2.31","130000","130000","126500","109327","13963219500","3592671885000","28288755"
"2021/04/07","130000","500","0.39","130000","133000","128500","124045","16159065500","3677538150000","28288755"
"2021/04/06","129500","4000","3.19","126000","130000","125000","141160","18043024000","3663393772500","28288755"
"2021/04/05","125500","1500","1.21","123500","126000","122500","52067","6467838000","3550238752500","28288755"
"2021/04/02","124000","-1500","-1.20","125000","126000","123500","77226","9622454000","3507805620000","28288755"
"2021/04/01","125500","-500","-0.40","125500","127000","124500","87080","10969372500","3550238752500","28288755"
"2021/03/31","126000","500","0.40","125500","128000","124000","83488","10533673500","3564383130000","28288755"
"2021/03/30","125500","-500","-0.40","127500","128000","125500","71998","9093071500","3550238752500","28288755"
"2021/03/29","126000","-1000","-0.79","127500","127500","125000","83175","10506080500","3564383130000","28288755"
"2021/03/26","127000","2000","1.60","126000","128500","126000","112622","14345798500","3592671885000","28288755"
"2021/03/25","125000","4000","3.31","121500","126000","120500","139283","17315803500","3536094375000","28288755"
"2021/03/24","121000","-1500","-1.22","122500","123500","120500","129427","15733481500","3422939355000","28288755"
"2021/03/23","122500","-5500","-4.30","128500","129500","121500","266529","32961290500","3465372487500","28288755"
"2021/03/22","128000","500","0.39","128000","129000","126500","65945","8411988500","3620960640000","28288755"
"2021/03/19","127500","-1500","-1.16","127500","130000","126500","110431","14167761000","3606816262500","28288755"
"2021/03/18","129000","-500","-0.39","131500","132000","128500","71341","9258935000","3649249395000","28288755"
"2021/03/17","129500","-500","-0.38","130000","130000","126500","111838","14352096500","3663393772500","28288755"
"2021/03/16","130000","3500","2.77","127500","131000","127000","115462","14928240000","3677538150000","28288755"
"2021/03/15","126500","-500","-0.39","127000","128000","124000","117521","14834833000","3578527507500","28288755"
"2021/03/12","127000","-500","-0.39","130000","131000","126000","168439","21444004500","3592671885000","28288755"
"2021/03/11","127500","1500","1.19","127500","128500","124000","165012","20875297000","3606816262500","28288755"
"2021/03/10","126000","-5500","-4.18","131500","131500","125000","192339","24657452500","3564383130000","28288755"
"2021/03/09","131500","2500","1.94","131500","135000","130000","323597","42870209500","3719971282500","28288755"
"2021/03/08","129000","1000","0.78","129500","131500","128000","148419","19201623500","3649249395000","28288755"
"2021/03/05","128000","-1500","-1.16","128500","130500","126500","180214","23087019500","3620960640000","28288755"
"2021/03/04","129500","1000","0.78","128000","132000","127000","248599","32150288000","3663393772500","28288755"
"2021/03/03","128500","7000","5.76","122000","129000","121500","422277","53522542000","3635105017500","28288755"
"2021/03/02","121500","3000","2.53","121000","121500","118500","142058","17038250500","3437083732500","28288755"
"2021/02/26","118500","-4000","-3.27","119000","120000","118000","185946","22094251000","3352217467500","28288755"
"2021/02/25","122500","3500","2.94","122500","123000","120000","155486","18934405500","3465372487500","28288755"
"2021/02/24","119000","-5500","-4.42","125500","126000","119000","282217","34551747500","3366361845000","28288755"
"2021/02/23","124500","3000","2.47","121000","126500","119500","359487","44550886500","3521949997500","28288755"
"2021/02/22","121500","3000","2.53","119500","122500","118500","171707","20723065000","3437083732500","28288755"
"2021/02/19","118500","-500","-0.42","120500","120500","115000","185890","21827063000","3352217467500","28288755"
"2021/02/18","119000","1500","1.28","117500","123500","117500","305213","37039854500","3366361845000","28288755"
"2021/02/17","117500","-1500","-1.26","119500","120500","117000","126944","14975932500","3323928712500","28288755"
"2021/02/16","119000","0","0.00","120000","121000","118000","135174","16169250500","3366361845000","28288755"
"2021/02/15","119000","-1500","-1.24","123000","124500","118500","185710","22518637500","3366361845000","28288755"
"2021/02/10","120500","2000","1.69","119500","122000","118000","212217","25449104000","3408794977500","28288755"
"2021/02/09","118500","2500","2.16","119500","124000","118500","635104","77172952000","3352217467500","28288755"
"2021/02/08","116000","5500","4.98","111000","117000","110000","236573","27085628000","3281495580000","28288755"
"2021/02/05","110500","500","0.45","111500","111500","108500","87917","9678247500","3125907427500","28288755"
"2021/02/04","110000","-1000","-0.90","111500","111500","108000","88885","9729814000","3111763050000","28288755"
"2021/02/03","111000","0","0.00","112000","112500","109500","114739","12711333000","3140051805000","28288755"
"2021/02/02","111000","4000","3.74","108000","112000","106500","137168","15064751500","3140051805000","28288755"
"2021/02/01","107000","1500","1.42","105000","107500","103500","148716","15743739000","3026896785000","28288755"
"2021/01/29","105500","-4000","-3.65","110500","111000","104000","197369","21034022500","2984463652500","28288755"
"2021/01/28","109500","-3000","-2.67","109500","112000","108000","178677","19554390000","3097618672500","28288755"
"2021/01/27","112500","-2000","-1.75","115000","117000","112000","147767","16795577000","3182484937500","28288755"
"2021/01/26","114500","-3000","-2.55","117500","118000","113500","183587","21098530500","3239062447500","28288755"
"2021/01/25","117500","1500","1.29","117500","120000","116500","173369","20460808000","3323928712500","28288755"
"2021/01/22","116000","1000","0.87","116000","120500","113500","267070","31313846000","3281495580000","28288755"
"2021/01/21","115000","1500","1.32","114500","117500","113000","172956","19946399500","3253206825000","28288755"
"2021/01/20","113500","-1500","-1.30","116000","116000","111500","174704","19798205500","3210773692500","28288755"
"2021/01/19","115000","3000","2.68","113000","115500","112500","143462","16387039000","3253206825000","28288755"
"2021/01/18","112000","-7500","-6.28","117000","117000","111500","260063","29717168000","3168340560000","28288755"
"2021/01/15","119500","-3500","-2.85","122000","123500","118500","258949","31082835500","3380506222500","28288755"
"2021/01/14","123000","2500","2.07","121500","123500","119500","293757","35767333500","3479516865000","28288755"
"2021/01/13","120500","1000","0.84","121000","124500","117000","512959","62113272500","3408794977500","28288755"
"2021/01/12","119500","10000","9.13","109500","120000","109500","717104","83508648500","3380506222500","28288755"
"2021/01/11","109500","-4000","-3.52","116000","116500","107500","445089","49797955500","3097618672500","28288755"
"2021/01/08","113500","7000","6.57","108000","115500","107000","511602","57368360000","3210773692500","28288755"
"2021/01/07","106500","3500","3.40","104000","108500","103000","365329","38717768000","3012752407500","28288755"
"2021/01/06","103000","-500","-0.48","104500","105000","102000","184293","19048583500","2913741765000","28288755"
"2021/01/05","103500","2000","1.97","101000","104500","100500","155797","15990243500","2927886142500","28288755"
"2021/01/04","101500","-1000","-0.98","103500","103500","100000","181797","18511323500","2871308632500","28288755"
"2020/12/30","102500","2000","1.99","100500","105000","100500","243140","25083945500","2899597387500","28288755"
"2020/12/29","100500","1500","1.52","98900","101000","98000","121199","12092250100","2843019877500","28288755"
"2020/12/28","99000","-1000","-1.00","100000","100500","98700","163520","16221079100","2800586745000","28288755"
"2020/12/24","100000","1000","1.01","99400","101000","99200","95734","9571138200","2828875500000","28288755"
"2020/12/23","99000","-200","-0.20","99300","99700","98300","88131","8712439100","2800586745000","28288755"
"2020/12/22","99200","-400","-0.40","99900","101000","99200","104427","10433033900","2806244496000","28288755"
"2020/12/21","99600","-200","-0.20","99900","99900","98100","84241","8335586600","2817559998000","28288755"
"2020/12/18","99800","-700","-0.70","100500","100500","99500","107539","10737821100","2823217749000","28288755"
"2020/12/17","100500","-500","-0.50","100500","101000","99800","146921","14694651300","2843019877500","28288755"
"2020/12/16","101000","0","0.00","101000","102000","100500","74766","7572175000","2857164255000","28288755"
"2020/12/15","101000","-500","-0.49","101500","102500","100000","102508","10352218000","2857164255000","28288755"
"2020/12/14","101500","-3000","-2.87","102500","102500","100500","158130","16060408500","2871308632500","28288755"
"2020/12/11","104500","1500","1.46","103500","106000","103500","145254","15267744000","2956174897500","28288755"
"2020/12/10","103000","1000","0.98","101000","104000","100000","166654","17121147000","2913741765000","28288755"
"2020/12/09","102000","2100","2.10","101000","103000","100500","146811","14957097000","2885453010000","28288755"
"2020/12/08","99900","0","0.00","100500","101000","99200","115149","11499234800","2826046624500","28288755"
"2020/12/07","99900","-3100","-3.01","101000","101500","99700","212256","21257167300","2826046624500","28288755"
"2020/12/04","103000","-3000","-2.83","107000","107000","102000","207153","21548899000","2913741765000","28288755"
"2020/12/03","106000","500","0.47","106500","107500","104500","130861","13876151500","2998608030000","28288755"
"2020/12/02","105500","3000","2.93","103500","105500","102500","185393","19312015500","2984463652500","28288755"
"2020/12/01","102500","1000","0.99","102000","103500","100500","100935","10317887000","2899597387500","28288755"
"2020/11/30","101500","0","0.00","101500","104500","100500","216899","22162611500","2871308632500","28288755"
"2020/11/27","101500","-1500","-1.46","103500","103500","100000","170833","17269546000","2871308632500","28288755"
"2020/11/26","103000","-500","-0.48","103000","104500","102000","115483","11900983000","2913741765000","28288755"
"2020/11/25","103500","-1500","-1.43","107500","107500","101500","226434","23721283000","2927886142500","28288755"
"2020/11/24","105000","3500","3.45","104000","108500","103000","431126","45626910500","2970319275000","28288755"
"2020/11/23","101500","500","0.50","100000","102500","98400","181539","18309158100","2871308632500","28288755"
"2020/11/20","101000","4300","4.45","97600","102500","97300","304035","30564147300","2857164255000","28288755"
"2020/11/19","96700","200","0.21","96400","97900","95300","132167","12772816300","2735522608500","28288755"
"2020/11/18","96500","-2000","-2.03","99800","99800","96100","190237","18589672100","2729864857500","28288755"
"2020/11/17","98500","1800","1.86","98800","101500","97300","219167","21702389600","2786442367500","28288755"
"2020/11/16","96700","0","0.00","97500","98400","95700","193205","18781581700","2735522608500","28288755"
"2020/11/13","96700","-2300","-2.32","99000","99200","95900","261803","25478420500","2735522608500","28288755"
"2020/11/12","99000","2700","2.80","96200","102000","94100","518486","51369444300","2800586745000","28288755"
"2020/11/11","96300","2700","2.88","94000","96700","92900","290573","27747823600","2724207106500","28288755"
"2020/11/10","93600","3600","4.00","95000","95100","91700","367877","34402887700","2647827468000","28288755"
"2020/11/09","90000","4200","4.90","88000","91800","87600","322993","29078732500","2545987950000","28288755"
"2020/11/06","85800","-600","-0.69","86800","87000","85400","75350","6477800400","2427175179000","28288755"
"2020/11/05","86400","-100","-0.12","86700","86800","85500","109398","9413887700","2444148432000","28288755"
"2020/11/04","86500","200","0.23","87300","87400","85500","101549","8767572800","2446977307500","28288755"
"2020/11/03","86300","600","0.70","85700","86800","85600","79268","6842595700","2441319556500","28288755"
"2020/11/02","85700","2300","2.76","83500","85800","83500","76325","6479233500","2424346303500","28288755"
"2020/10/30","83400","-1700","-2.00","85200","85600","82900","115205","9652034400","2359282167000","28288755"
"2020/10/29","85100","-3400","-3.84","86100","86900","84800","136772","11676168000","2407373050500","28288755"
"2020/10/28","88500","2500","2.91","85000","88500","84900","103773","9035978900","2503554817500","28288755"
"2020/10/27","86000","-2000","-2.27","87500","87800","85700","195710","16922878800","2432832930000","28288755"
"2020/10/26","88000","-3000","-3.30","91700","92200","87600","161307","14370110400","2489410440000","28288755"
"2020/10/23","91000","-2100","-2.26","93500","93900","90000","168891","15383549900","2574276705000","28288755"
"2020/10/22","93100","-200","-0.21","92800","94500","91800","115287","10723366800","2633683090500","28288755"
"2020/10/21","93300","-100","-0.11","94000","96200","92700","143605","13499407300","2639340841500","28288755"
"2020/10/20","93400","-2100","-2.20","94600","95400","91800","178863","16661230600","2642169717000","28288755"
"2020/10/19","95500","6200","6.94","89400","95700","89400","588516","55253655000","2701576102500","28288755"
"2020/10/16","89300","3100","3.60","86500","89700","86000","213923","18770768400","2526185821500","28288755"
"2020/10/15","86200","-1800","-2.05","87200","87300","85500","129494","11180824100","2438490681000","28288755"
"2020/10/14","88000","-2900","-3.19","90200","90400","87000","216398","19113426800","2489410440000","28288755"
"2020/10/13","90900","3600","4.12","88600","91300","86500","380493","33793156500","2571447829500","28288755"
"2020/10/12","87300","4800","5.82","83200","87500","83000","453748","38950384800","2469608311500","28288755"
"2020/10/08","82500","1900","2.36","82000","84200","81800","261877","21675156300","2333822287500","28288755"
"2020/10/07","80600","900","1.13","79400","80900","79000","71565","5743376800","2280073653000","28288755"
"2020/10/06","79700","-600","-0.75","80100","80700","79400","48186","3855491500","2254613773500","28288755"
"2020/10/05","80300","1800","2.29","79500","81000","78500","83272","6685759600","2271587026500","28288755"
"2020/09/29","78500","1400","1.82","77700","79800","77600","109709","8663420400","2220667267500","28288755"
"2020/09/28","77100","800","1.05","76700","77700","76500","47770","3682746400","2181063010500","28288755"
"2020/09/25","76300","-400","-0.52","76700","77100","76100","60323","4614547400","2158432006500","28288755"
"2020/09/24","76700","-1000","-1.29","76400","76700","75800","113241","8629647500","2169747508500","28288755"
"2020/09/23","77700","-100","-0.13","78100","78400","76500","85175","6579182000","2198036263500","28288755"
"2020/09/22","77800","-2100","-2.63","79600","79700","77200","150969","11816215500","2200865139000","28288755"
"2020/09/21","79900","-100","-0.13","80000","81800","79000","106704","8581802500","2260271524500","28288755"
"2020/09/18","80000","-100","-0.12","80100","80600","79600","72564","5802981900","2263100400000","28288755"
"2020/09/17","80100","-1300","-1.60","81300","81500","79800","105097","8446831200","2265929275500","28288755"
"2020/09/16","81400","-100","-0.12","81200","82500","81100","104589","8553898800","2302704657000","28288755"
"2020/09/15","81500","400","0.49","81900","82500","80200","109929","8909937100","2305533532500","28288755"
"2020/09/14","81100","3000","3.84","79000","82600","78700","245142","19936181400","2294218030500","28288755"
"2020/09/11","78100","-200","-0.26","77400","78800","77200","95861","7467974900","2209351765500","28288755"
"2020/09/10","78300","200","0.26","78400","78900","77000","165328","12881520100","2215009516500","28288755"
"2020/09/09","78100","-2000","-2.50","79000","79700","77900","115718","9097374100","2209351765500","28288755"
"2020/09/08","80100","1300","1.65","79600","80600","79000","124520","9969046900","2265929275500","28288755"
"2020/09/07","78800","100","0.13","79100","79500","78100","70683","5583984400","2229153894000","28288755"
"2020/09/04","78700","-600","-0.76","77500","79000","77300","67184","5242698800","2226325018500","28288755"
"2020/09/03","79300","200","0.25","79600","80600","78700","105887","8426924500","2243298271500","28288755"
"2020/09/02","79100","1500","1.93","78000","80900","77600","135992","10778690400","2237640520500","28288755"
"2020/09/01","77600","1600","2.11","76400","77600","75800","75055","5780006800","2195207388000","28288755"
"2020/08/31","76000","-800","-1.04","76800","77500","75800","137412","10498354400","2149945380000","28288755"
"2020/08/28","76800","900","1.19","76200","77500","75800","87915","6743431900","2172576384000","28288755"
"2020/08/27","75900","-1300","-1.68","77100","77100","75600","101826","7735940200","2147116504500","28288755"
"2020/08/26","77200","-600","-0.77","77600","77600","76100","92574","7100174800","2183891886000","28288755"
"2020/08/25","77800","1800","2.37","76100","78200","76100","72955","5643759400","2200865139000","28288755"
"2020/08/24","76000","-700","-0.91","76100","76500","75200","77519","5881662200","2149945380000","28288755"
"2020/08/21","76700","900","1.19","76100","77200","75800","75833","5804123800","2169747508500","28288755"
"2020/08/20","75800","-2200","-2.82","77900","77900","75600","146078","11172899500","2144287629000","28288755"
"2020/08/19","78000","-800","-1.02","78800","79300","77600","141411","11057562000","2206522890000","28288755"
"2020/08/18","78800","-5400","-6.41","83000","83300","78400","239963","19168322000","2229153894000","28288755"
"2020/08/14","84200","500","0.60","84100","87200","83800","273205","23283861500","2381913171000","28288755"
"2020/08/13","83700","-200","-0.24","84600","84900","82800","195138","16309841800","2367768793500","28288755"
"2020/08/12","83900","3500","4.35","81100","84000","80300","363305","29977278800","2373426544500","28288755"
"2020/08/11","80400","500","0.63","80100","80900","79300","203710","16312662500","2274415902000","28288755"
"2020/08/10","79900","1700","2.17","78300","80200","77500","107681","8513826000","2260271524500","28288755"
"2020/08/07","78200","-700","-0.89","78400","79100","77500","106245","8299319400","2212180641000","28288755"
"2020/08/06","78900","1700","2.20","77300","80300","77000","140040","11063214300","2231982769500","28288755"
"2020/08/05","77200","-200","-0.26","77300","77600","76900","73450","5674278200","2183891886000","28288755"
"2020/08/04","77400","500","0.65","76600","78100","76600","44864","3474920100","2189549637000","28288755"
"2020/08/03","76900","-1000","-1.28","77800","77900","76900","75665","5835264400","2175405259500","28288755"
"2020/07/31","77900","-1000","-1.27","78900","79400","77800","90860","7095533600","2203694014500","28288755"
"2020/07/30","78900","800","1.02","78300","80300","78100","109821","8704262200","2231982769500","28288755"
"2020/07/29","78100","100","0.13","77700","78600","77400","57214","4463988400","2209351765500","28288755"
"2020/07/28","78000","-100","-0.13","78100","78800","78000","71920","5627335800","2206522890000","28288755"
"2020/07/27","78100","-100","-0.13","78100","79600","78000","61632","4852416100","2209351765500","28288755"
"2020/07/24","78200","-1200","-1.51","78900","79400","78000","105286","8262242800","2212180641000","28288755"
"2020/07/23","79400","-900","-1.12","82100","82500","79200","148453","11886450600","2246127147000","28288755"
"2020/07/22","80300","-800","-0.99","81400","81800","80300","68556","5568231400","2271587026500","28288755"
"2020/07/21","81100","1100","1.38","80000","81700","79800","67705","5483723700","2294218030500","28288755"
"2020/07/20","80000","-600","-0.74","80600","80900","79800","63107","5065807700","2263100400000","28288755"
"2020/07/17","80600","-1100","-1.35","81600","82400","80400","65565","5319886100","2280073653000","28288755"
"2020/07/16","81700","1000","1.24","81100","82600","80600","85789","7004352500","2311191283500","28288755"
"2020/07/15","80700","700","0.88","81400","82200","80400","70868","5760218800","2282902528500","28288755"
"2020/07/14","80000","-1200","-1.48","81100","81100","79600","44906","3594494800","2263100400000","28288755"
"2020/07/13","81200","2600","3.31","79200","82200","78300","91175","7393958600","2297046906000","28288755"
"2020/07/10","78600","-2600","-3.20","81200","81200","77900","129393","10184535300","2223496143000","28288755"
"2020/07/09","81200","-1000","-1.22","82200","82300","80300","97857","7928020200","2297046906000","28288755"
"2020/07/08","82200","1400","1.73","81700","82500","81000","68015","5576512800","2325335661000","28288755"
"2020/07/07","80800","-900","-1.10","82300","83500","80700","66953","5485549200","2285731404000","28288755"
"2020/07/06","81700","0","0.00","82300","82300","79700","63053","5116651200","2311191283500","28288755"
"2020/07/03","81700","-900","-1.09","83300","83400","81500","65883","5421682600","2311191283500","28288755"
"2020/07/02","82600","2500","3.12","80900","82600","80100","75529","6169360300","2336651163000","28288755"
"2020/07/01","80100","600","0.75","80500","81100","79600","73746","5917248400","2265929275500","28288755"
"2020/06/30","79500","3400","4.47","76900","83100","76700","204835","16474639100","2248956022500","28288755"
"2020/06/29","76100","-2600","-3.30","78100","78500","75800","102938","7895539800","2152774255500","28288755"
"2020/06/26","78700","1200","1.55","77500","79400","77500","55217","4325906500","2226325018500","28288755"
"2020/06/25","77500","-2200","-2.76","78500","78900","77500","92318","7197894100","2192378512500","28288755"
"2020/06/24","79700","0","0.00","79700","80100","79500","77616","6192477000","2254613773500","28288755"
"2020/06/23","79700","-1300","-1.60","81100","82000","79700","90368","7259379000","2254613773500","28288755"
"2020/06/22","81000","-700","-0.86","81300","81600","81000","49218","3994775900","2291389155000","28288755"
"2020/06/19","81700","0","0.00","82600","82700","81600","63873","5229449500","2311191283500","28288755"
"2020/06/18","81700","-500","-0.61","81500","82500","81200","63167","5163868500","2311191283500","28288755"
"2020/06/17","82200","-1800","-2.14","83600","84700","81500","93604","7721186500","2325335661000","28288755"
"2020/06/16","84000","3900","4.87","81500","84200","81500","87295","7255851400","2376255420000","28288755"
"2020/06/15","80100","-5100","-5.99","85000","85000","80100","163098","13538416500","2265929275500","28288755"
"2020/06/12","85200","-4600","-5.12","85000","86300","84400","211358","18031435600","2410201926000","28288755"
"2020/06/11","89800","-2200","-2.39","91400","91400","88700","226736","20352282100","2540330199000","28288755"
"2020/06/10","92000","-300","-0.33","92000","92700","91500","80471","7404454800","2602565460000","28288755"
"2020/06/09","92300","0","0.00","93000","93400","91700","98104","9068952600","2611052086500","28288755"
"2020/06/08","92300","-1000","-1.07","94500","94700","92000","110058","10213727200","2611052086500","28288755"
"2020/06/05","93300","600","0.65","92800","94000","91700","125077","11646793400","2639340841500","28288755"
"2020/06/04","92700","300","0.32","94000","95600","91700","227079","21231722600","2622367588500","28288755"
"2020/06/03","92400","2400","2.67","90800","93900","90500","323783","29910590200","2613880962000","28288755"
"2020/06/02","90000","1100","1.24","88800","91700","88500","174097","15738485700","2545987950000","28288755"
"2020/06/01","88900","-100","-0.11","88800","88900","87800","92601","8186923900","2514870319500","28288755"
"2020/05/29","89000","1500","1.71","87400","89000","86400","196406","17234000800","2517699195000","28288755"
"2020/05/28","87500","-700","-0.79","89600","90500","86700","151475","13405656000","2475266062500","28288755"
"2020/05/27","88200","500","0.57","88400","89800","88000","142043","12609339400","2495068191000","28288755"
"2020/05/26","87700","800","0.92","86700","88200","86500","102111","8944942300","2480923813500","28288755"
"2020/05/25","86900","-700","-0.80","88100","88200","86400","82007","7122867400","2458292809500","28288755"
"2020/05/22","87600","-1600","-1.79","89500","89500","86700","98931","8671409900","2478094938000","28288755"
"2020/05/21","89200","700","0.79","88800","90100","88600","137814","12302055400","2523356946000","28288755"
"2020/05/20","88500","-700","-0.78","88200","89000","87800","94425","8343729700","2503554817500","28288755"
"2020/05/19","89200","3000","3.48","88900","90300","87900","203336","18111962700","2523356946000","28288755"
"2020/05/18","86200","-900","-1.03","87800","87800","85700","102900","8866393800","2438490681000","28288755"
"2020/05/15","87100","-1900","-2.13","88200","88500","86200","141044","12233286300","2463950560500","28288755"
"2020/05/14","89000","500","0.56","88000","89000","85700","153750","13412409800","2517699195000","28288755"
"2020/05/13","88500","200","0.23","87200","88900","86000","129044","11323023900","2503554817500","28288755"
"2020/05/12","88300","-2200","-2.43","90500","90500","87800","165193","14622573600","2497897066500","28288755"
"2020/05/11","90500","-3100","-3.31","93200","93200","90500","185272","16886607200","2560132327500","28288755"
"2020/05/08","93600","-1300","-1.37","95000","96300","92900","220290","20723043000","2647827468000","28288755"
"2020/05/07","94900","-2600","-2.67","97100","97200","94400","183231","17451226000","2684602849500","28288755"
"2020/05/06","97500","1000","1.04","98000","100500","97400","140787","13865286400","2758153612500","28288755"
"2020/05/04","96500","-3300","-3.31","98100","101000","95200","200736","19615267600","2729864857500","28288755"
"2020/04/29","99800","-4200","-4.04","102000","105000","99700","327951","33237539700","2823217749000","28288755"
"2020/04/28","104000","7400","7.66","99900","105000","97000","660292","66490105900","2942030520000","28288755"
"2020/04/27","96600","11900","14.05","85300","96600","85300","496867","46097663600","2732693733000","28288755"
"2020/04/24","84700","-1800","-2.08","86000","86000","84400","74982","6396261800","2396057548500","28288755"
"2020/04/23","86500","200","0.23","86800","87500","86000","102151","8855837200","2446977307500","28288755"
"2020/04/22","86300","-400","-0.46","85400","86300","83400","150579","12703305300","2441319556500","28288755"
"2020/04/21","86700","-1800","-2.03","88100","88200","85000","186764","16177402100","2452635058500","28288755"
"2020/04/20","88500","1900","2.19","87300","91400","86800","242571","21679526700","2503554817500","28288755"
"2020/04/17","86600","2200","2.61","86200","91000","85500","235628","20714696800","2449806183000","28288755"
"2020/04/16","84400","-1500","-1.75","85500","85500","83100","132094","11156023600","2387570922000","28288755"
"2020/04/14","85900","600","0.70","86100","86800","85200","94543","8139147600","2430004054500","28288755"
"2020/04/13","85300","-1400","-1.61","86900","87600","85000","110155","9487540300","2413030801500","28288755"
"2020/04/10","86700","-2300","-2.58","89900","89900","86300","231122","20145396000","2452635058500","28288755"
"2020/04/09","89000","3000","3.49","88400","92200","87100","249057","22315810900","2517699195000","28288755"
"2020/04/08","86000","7400","9.41","78600","93500","77500","364161","30941040600","2432832930000","28288755"
"2020/04/07","78600","1800","2.34","78400","79600","77300","152982","11995578700","2223496143000","28288755"
"2020/04/06","76800","2700","3.64","74200","76800","74200","119685","9081195400","2172576384000","28288755"
"2020/04/03","74100","-700","-0.94","75300","76200","72800","102487","7631497200","2096196745500","28288755"
"2020/04/02","74800","3600","5.06","71300","75000","70000","137747","10083774600","2115998874000","28288755"
"2020/04/01","71200","-3800","-5.07","74900","75100","71200","115342","8490475900","2014159356000","28288755"
"2020/03/31","75000","2400","3.31","73800","75000","72000","183135","13518067800","2121656625000","28288755"
"2020/03/30","72600","400","0.55","69000","72800","68500","120287","8440357500","2053763613000","28288755"
"2020/03/27","72200","700","0.98","75000","75000","70000","225842","16352983400","2042448111000","28288755"
"2020/03/26","71500","1200","1.71","71300","74000","68300","305432","21935487100","2022645982500","28288755"
"2020/03/25","70300","8300","13.39","65000","70900","63500","542774","36459362800","1988699476500","28288755"
"2020/03/24","62000","3700","6.35","59300","62000","58600","228180","13784663900","1753902810000","28288755"
"2020/03/23","58300","-5100","-8.04","59000","59900","57800","188896","11097458400","1649234416500","28288755"
"2020/03/20","63400","2900","4.79","61000","63800","59700","255489","15857557100","1793507067000","28288755"
"2020/03/19","60500","-9500","-13.57","71000","71700","59800","321396","20580912700","1711469677500","28288755"
"2020/03/18","70000","-4400","-5.91","74400","75200","70000","176478","12831071300","1980212850000","28288755"
"2020/03/17","74400","-1200","-1.59","72000","76400","72000","187623","13945524200","2104683372000","28288755"
"2020/03/16","75600","-2200","-2.83","77800","80100","74900","186578","14405894400","2138629878000","28288755"
"2020/03/13","77800","-4200","-5.12","72400","79100","72300","331997","25040790300","2200865139000","28288755"
"2020/03/12","82000","-7400","-8.28","88500","88800","80800","377755","31424885700","2319677910000","28288755"
"2020/03/11","89400","-600","-0.67","89600","91000","88800","129383","11604585000","2529014697000","28288755"
"2020/03/10","90000","-900","-0.99","89200","91100","89000","150690","13578242000","2545987950000","28288755"
"2020/03/09","90900","-3700","-3.91","92600","92600","90300","146530","13326440400","2571447829500","28288755"
"2020/03/06","94600","-4300","-4.35","98000","98400","94500","192281","18362578300","2676116223000","28288755"
"2020/03/05","98900","1300","1.33","98800","100500","97400","137424","13605994400","2797757869500","28288755"
"2020/03/04","97600","500","0.51","96900","99700","96800","131001","12857702700","2760982488000","28288755"
"2020/03/03","97100","1300","1.36","97000","98500","96600","119010","11599316000","2746838110500","28288755"
"2020/03/02","95800","600","0.63","95300","96800","94500","112471","10767677000","2710062729000","28288755"
"2020/02/28","95200","-3400","-3.45","97200","97200","93600","221162","21042640500","2693089476000","28288755"
"2020/02/27","98600","-300","-0.30","98500","100500","98400","138024","13669424700","2789271243000","28288755"
"2020/02/26","98900","-600","-0.60","98200","102000","97800","251652","24933400800","2797757869500","28288755"
"2020/02/25","99500","400","0.40","98000","100500","97700","223456","22197218600","2814731122500","28288755"
"2020/02/24","99100","-5400","-5.17","100000","101000","99000","268506","26810377500","2803415620500","28288755"
"2020/02/21","104500","-2500","-2.34","106000","108500","104000","123419","13024932500","2956174897500","28288755"
"2020/02/20","107000","-5000","-4.46","112500","113000","107000","193999","21111404000","3026896785000","28288755"
"2020/02/19","112000","-1500","-1.32","114000","115500","111000","121452","13616270000","3168340560000","28288755"
"2020/02/18","113500","-2500","-2.16","115500","116000","113500","93253","10669485000","3210773692500","28288755"
"2020/02/17","116000","-500","-0.43","116500","117500","114500","80548","9319147000","3281495580000","28288755"
"2020/02/14","116500","-5000","-4.12","119000","121000","115000","224033","26351303500","3295639957500","28288755"
"2020/02/13","121500","1500","1.25","121000","123000","119500","161972","19705897000","3437083732500","28288755"
"2020/02/12","120000","500","0.42","119500","120500","118000","62523","7477420500","3394650600000","28288755"
