일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/08/30","78893","-1063","-1.33","80697","81414","78399","246299","79068577800","6998885493800","21919466"
"2021/08/27","79956","148","0.19","78622","80747","78350","197452","63910866200","7093139197600","21919466"
"2021/08/26","79808","1384","1.76","78029","80796","76694","329758","105399229900","7079987518000","21919466"
"2021/08/25","78424","99","0.13","78399","78968","76299","257946","81235903300","6957238508400","21919466"
"2021/08/24","78325","-3212","-3.94","83267","83514","75459","559178","179679144200","6948470722000","21919466"
"2021/08/23","81537","4324","5.60","78572","81957","77955","534600","174188518200","7233423780000","21919466"
"2021/08/20","77213","247","0.32","77707","79709","75978","410677","129281824700","6849833125000","21919466"
"2021/08/19","76966","123","0.16","76843","79314","75632","396917","125155184300","6827913659000","21919466"
"2021/08/18","76843","2792","3.77","72716","77362","72420","347509","106222204700","6816953926000","21919466"
"2021/08/17","74051","-3360","-4.34","77584","77806","73384","474801","143376732600","6569263960200","21919466"
"2021/08/13","77411","-1211","-1.54","78375","79536","75113","473405","148276274900","6867368697800","21919466"
"2021/08/12","78622","1730","2.25","78325","82106","78177","808734","260401712100","6974774081200","21919466"
"2021/08/11","76892","-470","-0.61","77386","78671","75854","419525","130423562400","6821337819200","21919466"
"2021/08/10","77362","-123","-0.16","77411","78869","75558","501517","156259382000","6862984804600","21919466"
"2021/08/09","77485","5114","7.07","72889","83143","72519","1834299","581618683100","6873944537600","21919466"
"2021/08/06","72371","-395","-0.54","73384","74125","71901","268814","78886728600","6420211591400","21919466"
"2021/08/05","72766","2002","2.83","70270","73235","69702","326051","94883829100","6455282737000","21919466"
"2021/08/04","70764","-1582","-2.19","72815","72840","69677","363072","103562236300","6277735062400","21919466"
"2021/08/03","72346","1557","2.20","71901","74693","70913","514273","152137564600","6418019644800","21919466"
"2021/08/02","70789","-741","-1.04","71086","71530","68689","285174","80878944400","6279927009000","21919466"
"2021/07/30","71530","1260","1.79","71012","73927","70493","534484","155999995400","6345685407000","21919466"
"2021/07/29","70270","1581","2.30","69677","71160","67972","340107","96364158800","6233896130400","21919466"
"2021/07/28","68689","-1359","-1.94","69035","70147","67206","327143","90856814700","6093611548000","21919466"
"2021/07/27","70048","-371","-0.53","71333","71876","68491","340372","96277610000","6214168611000","21919466"
"2021/07/26","70419","3114","4.63","67305","72618","66712","715206","203969441100","6247047810000","21919466"
"2021/07/23","67305","1606","2.44","65749","67528","65057","398031","107212146800","5970862538400","21919466"
"2021/07/22","65699","-914","-1.37","66712","66885","64587","395244","104734033900","5828386009400","21919466"
"2021/07/21","66613","271","0.41","67627","67923","64489","547205","146345313800","5909488033600","21919466"
"2021/07/20","66342","-5238","-7.32","70171","71012","64241","1175272","318137137500","5885376621000","21919466"
"2021/07/19","71580","4868","7.30","65724","71580","65699","727195","204502772100","6350069300200","21919466"
"2021/07/16","66712","99","0.15","66737","69826","65675","740796","201570132500","5918255820000","21919466"
"2021/07/15","66613","6177","10.22","64241","66638","62537","1245840","328997569900","5909488033600","21919466"
"2021/07/14","60436","3335","5.84","57101","60659","56977","631283","150692917100","5361501383600","21919466"
"2021/07/13","57101","396","0.70","57298","57521","56384","306529","70596575400","5065588592600","21919466"
"2021/07/12","56705","271","0.48","57521","58114","54729","374469","85099368500","5030517447000","21919466"
"2021/07/09","56434","2817","5.25","53617","57447","52999","525540","117820791000","5006406034400","21919466"
"2021/07/08","53617","-272","-0.50","53123","53963","51764","406112","86974068400","4756524122000","21919466"
"2021/07/07","53889","544","1.02","53345","54086","52629","189177","41183244400","4780635534600","21919466"
"2021/07/06","53345","173","0.33","53172","54086","52777","161403","34827116900","4732412709400","21919466"
"2021/07/05","53172","766","1.46","52406","53864","52406","156552","33777933000","4717069083200","21919466"
"2021/07/02","52406","-1087","-2.03","53617","53617","52184","157081","33411082400","4649118738600","21919466"
"2021/07/01","53493","1087","2.07","52406","53642","51887","203735","43804286000","4745564389000","21919466"
"2021/06/30","52406","692","1.34","51887","53049","51714","171274","36332746100","4649118738600","21919466"
"2021/06/29","51714","988","1.95","51023","52110","50800","179269","37363396400","4587744233800","21919466"
"2021/06/28","50726","-1730","-3.30","52134","52159","50306","318379","65446251400","4500066369800","21919466"
"2021/06/25","52456","-691","-1.30","53395","53988","51961","200825","42696187100","4653502631800","21919466"
"2021/06/24","53147","321","0.61","53147","54012","52283","234487","50577832200","4714877136600","21919466"
"2021/06/23","52826","1186","2.30","51640","53246","51270","267901","57029406600","4686381830800","21919466"
"2021/06/22","51640","-1112","-2.11","52752","53123","50677","291672","60862042200","4581168394000","21919466"
"2021/06/21","52752","1507","2.94","50850","52876","50331","360129","76206531500","4679805991000","21919466"
"2021/06/18","51245","964","1.92","50084","51690","50059","325812","67722061600","4546097248400","21919466"
"2021/06/17","50281","2199","4.57","47909","51887","47465","660058","133781918800","4460611331000","21919466"
"2021/06/16","48082","889","1.88","47563","48651","47119","272564","53119630900","4265528083600","21919466"
"2021/06/15","47193","420","0.90","46921","47638","46575","133578","25490754800","4186618006000","21919466"
"2021/06/14","46773","25","0.05","46748","47193","46303","128001","24263707200","4149354913800","21919466"
"2021/06/11","46748","1137","2.49","45611","46822","45562","269306","50666511900","4147162967200","21919466"
"2021/06/10","45611","1853","4.23","43758","45636","43610","321537","58740558000","4046333423600","21919466"
"2021/06/09","43758","-569","-1.28","44475","44475","43561","80375","14271039000","3881937428600","21919466"
"2021/06/08","44327","124","0.28","44104","44425","43832","79237","14166226500","3932352200400","21919466"
"2021/06/07","44203","148","0.34","44277","44327","43783","78089","13933751400","3921392467400","21919466"
"2021/06/04","44055","173","0.39","43857","44154","43412","71471","12657571700","3908240787800","21919466"
"2021/06/03","43882","445","1.02","43462","43956","43289","67902","12000592800","3892897161600","21919466"
"2021/06/02","43437","-198","-0.45","43635","43956","43264","54555","9599232500","3853442122800","21919466"
"2021/06/01","43635","223","0.51","43511","44302","43141","73491","13012218200","3870977695600","21919466"
"2021/05/31","43412","-964","-2.17","44648","44648","43264","106446","18823855100","3851250176200","21919466"
"2021/05/28","44376","445","1.01","44673","44697","43536","114732","20582602100","3936736093600","21919466"
"2021/05/27","43931","543","1.25","43437","43931","42894","85294","14985954900","3897281054800","21919466"
"2021/05/26","43388","321","0.75","43610","44104","43215","129100","22876400700","3849058229600","21919466"
"2021/05/25","43067","445","1.04","42992","43610","42968","67297","11759394800","3820562923800","21919466"
"2021/05/24","42622","-247","-0.58","43363","43981","42622","83081","14485586500","3781107885000","21919466"
"2021/05/21","42869","-692","-1.59","44351","44771","42819","150824","26735197300","3803027351000","21919466"
"2021/05/20","43561","1755","4.20","42128","43561","42103","171947","29937017300","3864401855800","21919466"
"2021/05/18","41806","123","0.30","41856","42498","41139","62150","10527640500","3708773647200","21919466"
"2021/05/17","41683","-346","-0.82","42498","42498","41263","82303","13861219100","3697813914200","21919466"
"2021/05/14","42029","1730","4.29","40670","42103","40596","127192","21331201100","3728501166600","21919466"
"2021/05/13","40299","-2372","-5.56","41040","41979","40200","248481","41200107200","3575064904600","21919466"
"2021/05/12","42671","-692","-1.60","42992","43487","42004","128637","22172603500","3785491778200","21919466"
"2021/05/11","43363","-1112","-2.50","44154","44228","42992","141544","24837188500","3846866283000","21919466"
"2021/05/10","44475","148","0.33","44722","44771","44253","98812","17763132900","3945503880000","21919466"
"2021/05/07","44327","-420","-0.94","45167","45834","43931","111804","20233258000","3860592200400","21519466"
"2021/05/06","44747","618","1.40","44030","44870","43338","119658","21403314600","3897175292600","21519466"
"2021/05/04","44129","1186","2.76","42498","44376","41955","195007","34161216300","3843376627600","21519466"
"2021/05/03","42943","-1779","-3.98","43832","44475","42745","205339","36258881900","3740083190800","21519466"
"2021/04/30","44722","-25","-0.06","44846","45093","43511","184493","33039966700","3895023346000","21519466"
"2021/04/29","44747","-1087","-2.37","45463","46452","44475","192908","35233889900","3897175292600","21519466"
"2021/04/28","45834","-1878","-3.94","47613","47638","45340","264258","49296574400","3991860943000","21519466"
"2021/04/27","47712","-370","-0.77","48206","48725","46995","196536","37914478300","4155408884600","21519466"
"2021/04/26","48082","1655","3.57","46822","48181","46501","415016","80042172500","4187688083600","21519466"
"2021/04/23","46427","1013","2.23","45463","46427","45117","239553","44689303600","4043507661400","21519466"
"2021/04/22","45414","717","1.60","44846","45933","44846","157130","28938274300","3955277850800","21519466"
"2021/04/21","44697","-816","-1.79","45315","45488","44673","153116","27840746000","3805261529400","21035166"
"2021/04/20","45513","-790","-1.71","46032","46254","45340","156385","28872684100","3874677577200","21035166"
"2021/04/19","46303","667","1.46","45933","46452","45537","207333","38705535400","3941990108400","21035166"
"2021/04/16","45636","-148","-0.32","45982","46007","45266","118813","21882754800","3885195160200","21035166"
"2021/04/15","45784","-149","-0.32","46081","46204","45241","143965","26614563500","3897816259800","21035166"
"2021/04/14","45933","1310","2.93","45216","46476","44771","266433","49341744400","3910437359400","21035166"
"2021/04/13","44623","25","0.06","44895","46452","44500","463016","85004963800","3798950979600","21035166"
"2021/04/12","44598","3508","8.54","44771","45611","43956","948784","171944301900","3796847463000","21035166"
"2021/04/09","41090","148","0.36","41263","41633","41040","107063","17892973900","3498148105800","21035166"
"2021/04/08","40942","-173","-0.42","41460","41510","40917","86058","14327967800","3485527006200","21035166"
"2021/04/07","41115","272","0.67","41016","41535","40645","90017","14959272400","3500251622400","21035166"
"2021/04/06","40843","-395","-0.96","41436","41535","40522","79655","13205169500","3477112939800","21035166"
"2021/04/05","41238","-247","-0.60","41510","41510","40966","69815","11632593800","3510769205400","21035166"
"2021/04/02","41485","716","1.76","41559","41683","40991","120012","20083363100","3531804371400","21035166"
"2021/04/01","40769","495","1.23","40769","41164","40274","114304","18851206000","3470802390000","21035166"
"2021/03/31","40274","-519","-1.27","40867","40892","40077","85805","14000458200","3428732058000","21035166"
"2021/03/30","40793","963","2.42","40027","40793","39607","152908","24961918000","3472905906600","21035166"
"2021/03/29","39830","569","1.45","39360","40151","38767","138340","22145980500","3390868759200","21035166"
"2021/03/26","39261","-75","-0.19","39509","39509","38792","80796","12757769100","3342487877400","21035166"
"2021/03/25","39336","593","1.53","38743","39434","38545","97616","15462863800","3348798427200","21035166"
"2021/03/24","38743","124","0.32","38248","39459","38224","105259","16590677500","3298314028800","21035166"
"2021/03/23","38619","-618","-1.57","39509","39657","38570","91880","14503900000","3287796445800","21035166"
"2021/03/22","39237","-247","-0.63","39434","39434","38545","113335","17854311700","3340384360800","21035166"
"2021/03/19","39484","519","1.33","38150","39533","37878","116102","18169973000","3361419526800","21035166"
"2021/03/18","38965","198","0.51","39311","39731","38866","156562","24863746700","3317245678200","21035166"
"2021/03/17","38767","-1680","-4.15","39657","39756","38298","282473","44428010100","3300417545400","21035166"
"2021/03/16","40447","-1582","-3.76","41559","41584","39805","283297","46364909600","3443456674200","21035166"
"2021/03/15","42029","-370","-0.87","42202","42745","41386","75659","12896978800","3578081736600","21035166"
"2021/03/12","42399","1136","2.75","42622","43116","41881","164591","28232929800","3609634485600","21035166"
"2021/03/11","41263","2768","7.19","38495","41510","38495","261299","42660913000","3512872722000","21035166"
"2021/03/10","38495","667","1.76","39607","39681","38100","149507","23509197900","3277278862800","21035166"
"2021/03/09","37828","-247","-0.65","37408","38471","35876","292215","43699709000","3220483914600","21035166"
"2021/03/08","38075","-1483","-3.75","39830","39978","38075","123227","19468953900","3241519080600","21035166"
"2021/03/05","39558","-519","-1.29","39187","39879","38545","143211","22700552600","3367730076600","21035166"
"2021/03/04","40077","-395","-0.98","40324","40324","39706","101490","16384059000","3411903925200","21035166"
"2021/03/03","40472","370","0.92","40299","40769","40027","124222","20332365800","3445560190800","21035166"
"2021/03/02","40102","0","0.00","41139","41485","39434","183271","29977662900","3414007441800","21035166"
"2021/02/26","40102","-914","-2.23","39410","40423","39311","172874","27780748300","3414007441800","21035166"
"2021/02/25","41016","939","2.34","40942","41189","40349","159972","26387397100","3491837556000","21035166"
"2021/02/24","40077","-1902","-4.53","42128","42474","40077","254746","42411576600","3411903925200","21035166"
"2021/02/23","41979","-1606","-3.68","42523","42721","41436","272325","46233015100","3573874703400","21035166"
"2021/02/22","43585","-1310","-2.92","44870","44969","43388","164253","29195101500","3710603282400","21035166"
"2021/02/19","44895","420","0.94","44104","44969","43487","168689","30121817500","3822089662200","21035166"
"2021/02/18","44475","-741","-1.64","45216","45216","44351","156266","28213419900","3786329880000","21035166"
"2021/02/17","45216","-939","-2.03","46328","46328","45093","168737","30941456200","3849435378000","21035166"
"2021/02/16","46155","74","0.16","46229","46797","45834","143232","26860107300","3929369008800","21035166"
"2021/02/15","46081","-74","-0.16","45537","46452","45167","179604","33414169000","3923058459000","21035166"
"2021/02/10","46155","173","0.38","45982","46377","45587","109359","20313739200","3929369008800","21035166"
"2021/02/09","45982","-247","-0.53","46427","46575","45982","100308","18781546100","3914644392600","21035166"
"2021/02/08","46229","-346","-0.74","46575","46575","45933","107862","20186665500","3935679558600","21035166"
"2021/02/05","46575","74","0.16","46501","46921","45883","115005","21619631700","3965128791000","21035166"
"2021/02/04","46501","-321","-0.69","47563","47563","46303","191886","36355587300","3958818241200","21035166"
"2021/02/03","46822","790","1.72","46699","47341","46377","202544","38347771200","3986163957000","21035166"
"2021/02/02","46032","-370","-0.80","47563","47563","44475","199337","37373667000","3918851425800","21035166"
"2021/02/01","46402","1062","2.34","44969","46402","44080","188899","34790767200","3950404174800","21035166"
"2021/01/29","45340","-1383","-2.96","47094","47094","44228","285265","52707686900","3859952961000","21035166"
"2021/01/28","46723","-1977","-4.06","47217","48132","46377","376198","71483890800","3977749890600","21035166"
"2021/01/27","48700","964","2.02","48107","49787","47440","356282","70568948400","4146031218600","21035166"
"2021/01/26","47736","-198","-0.41","48008","48922","47563","171394","33297640100","4063994071200","21035166"
"2021/01/25","47934","-25","-0.05","48181","48354","47168","169396","32755814200","4080822204000","21035166"
"2021/01/22","47959","569","1.20","47786","48947","47638","314840","61433098200","4082925720600","21035166"
"2021/01/21","47390","-223","-0.47","47712","47860","46946","178434","34106057300","4034544838800","21035166"
"2021/01/20","47613","667","1.42","47810","47810","46575","192469","36809744900","4053476488200","21035166"
"2021/01/19","46946","445","0.96","46600","47440","46204","186151","35408392400","3996681540000","21035166"
"2021/01/18","46501","-1285","-2.69","46872","47440","45784","236703","44596510700","3958818241200","21035166"
"2021/01/15","47786","-1013","-2.08","48947","49169","47094","318668","61717175000","4068201104400","21035166"
"2021/01/14","48799","2347","5.05","47440","49293","47069","433065","84805845200","4154445285000","21035166"
"2021/01/13","46452","124","0.27","46921","47045","46056","201210","37891809300","3954611208000","21035166"
"2021/01/12","46328","-1482","-3.10","48552","48552","45142","452522","84974365100","3944093625000","21035166"
"2021/01/11","47810","-124","-0.26","48601","50652","45710","733273","143253854200","4070304621000","21035166"
"2021/01/08","47934","2075","4.53","46921","48922","46229","532286","102698150300","4080822204000","21035166"
"2021/01/07","45859","668","1.48","45784","46204","45191","255181","47221532800","3904126809600","21035166"
"2021/01/06","45191","-717","-1.56","46229","46279","44623","353771","65046296700","3847331861400","21035166"
"2021/01/05","45908","-346","-0.75","45908","46946","45093","427229","79457054700","3908333842800","21035166"
"2021/01/04","46254","4225","10.05","43832","46624","42894","831811","151444416700","3937783075200","21035166"
"2020/12/30","42029","272","0.65","41732","42053","40818","330580","55377198000","3578081736600","21035166"
"2020/12/29","41757","840","2.05","41213","43239","40793","588738","99930219900","3554943054000","21035166"
"2020/12/28","40917","247","0.61","41065","41065","40324","236326","38939463100","3483423489600","21035166"
"2020/12/24","40670","1137","2.88","39558","40769","39385","290919","47442679400","3462388323600","21035166"
"2020/12/23","39533","-25","-0.06","39879","40126","38570","235166","37533051500","3365626560000","21035166"
"2020/12/22","39558","-1211","-2.97","40695","40695","39558","279047","45268468600","3367730076600","21035166"
"2020/12/21","40769","519","1.29","40274","40892","39311","281197","45822374500","3470802390000","21035166"
"2020/12/18","40250","-272","-0.67","41263","41411","39780","325784","53549622500","3426628541400","21035166"
"2020/12/17","40522","1631","4.19","39509","41189","39088","754758","123419862200","3449767224000","21035166"
"2020/12/16","38891","1161","3.08","37853","39163","37655","527976","82255789600","3310935128400","21035166"
"2020/12/15","37730","25","0.07","37804","37927","37384","158733","24222765900","3212069848200","21035166"
"2020/12/14","37705","-1062","-2.74","38248","38273","37433","228302","34883133500","3209966331600","21035166"
"2020/12/11","38767","1037","2.75","37730","38767","36964","325324","49509454500","3300417545400","21035166"
"2020/12/10","37730","25","0.07","37186","37730","37062","201652","30569359300","3212069848200","21035166"
"2020/12/09","37705","914","2.48","37309","37804","36815","283226","42870320400","3209966331600","21035166"
"2020/12/08","36791","223","0.61","36914","38199","36766","437202","66361755600","3132136217400","21035166"
"2020/12/07","36568","-346","-0.94","36692","36692","36099","233564","34390247400","3113204568000","21035166"
"2020/12/04","36914","-321","-0.86","37408","37408","36791","191739","28642966000","3142653800400","21035166"
"2020/12/03","37235","-272","-0.72","37952","37952","37137","144738","21847848500","3169999516200","21035166"
"2020/12/02","37507","222","0.60","37458","37557","37062","157830","23807900100","3193138198800","21035166"
"2020/12/01","37285","-123","-0.33","37408","37680","36939","163962","24644759400","3174206549400","21035166"
"2020/11/30","37408","-692","-1.82","38421","38545","37334","229550","34953519300","3184724132400","21035166"
"2020/11/27","38100","568","1.51","37507","38174","37137","295482","45297693800","3243622597200","21035166"
"2020/11/26","37532","643","1.74","36766","37631","36420","188563","28371310300","3195241715400","21035166"
"2020/11/25","36889","-841","-2.23","38397","38471","36222","388666","58845547700","3140550283800","21035166"
"2020/11/24","37730","495","1.33","37655","38051","37309","249843","38073281100","3212069848200","21035166"
"2020/11/23","37235","-149","-0.40","37655","37853","36939","218002","32822444900","3169999516200","21035166"
"2020/11/20","37384","-321","-0.85","37927","38224","37309","189203","28774745400","3182620615800","21035166"
"2020/11/19","37705","1384","3.81","36692","38644","36346","673720","102983003500","3209966331600","21035166"
"2020/11/18","36321","543","1.52","35580","36716","35456","177934","26088375600","3092169402000","21035166"
"2020/11/17","35778","396","1.12","35975","36568","35333","163611","23722523600","3045892036800","21035166"
"2020/11/16","35382","-692","-1.92","35135","35778","34616","238093","34038061900","3012235771200","21035166"
"2020/11/13","36074","-124","-0.34","36074","36222","34320","270111","38654143000","3071134236000","21035166"
"2020/11/12","36198","50","0.14","36494","37062","35876","163760","24085119200","3081651819000","21035166"
"2020/11/11","36148","-1013","-2.73","37013","37013","35926","240801","35432615700","3077444785800","21035166"
"2020/11/10","37161","-148","-0.40","36914","37458","36198","303412","45407584700","3163688966400","21035166"
"2020/11/09","37309","1803","5.08","36815","37384","36247","482304","72142885000","3176310066000","21035166"
"2020/11/06","35506","198","0.56","35876","36815","35358","457165","66670629200","3022753354200","21035166"
"2020/11/05","35308","1902","5.70","34320","35333","33924","400294","56711028700","3005925221400","21035166"
"2020/11/04","33406","272","0.82","34122","34172","32911","329217","44639132500","2843954443200","21035166"
"2020/11/03","33134","1878","6.01","31972","33356","31627","367314","48807720200","2820815760600","21035166"
"2020/11/02","31256","519","1.69","31256","31602","30688","146048","18468086700","2660948499000","21035166"
"2020/10/30","30737","-494","-1.58","31256","31849","30268","225141","28528307100","2616774650400","21035166"
"2020/10/29","31231","692","2.27","29971","31305","29699","177785","21960367700","2658844982400","21035166"
"2020/10/28","30539","1013","3.43","29526","30539","29502","157568","19219900600","2599946517600","21035166"
"2020/10/27","29526","1359","4.82","27822","30194","27624","323792","38326921000","2513702337000","21035166"
"2020/10/26","28167","-1903","-6.33","29378","29650","28093","340690","39463110600","2398008924000","21035166"
"2020/10/23","30070","-741","-2.41","30861","31009","29773","162931","19865810200","2559979702200","21035166"
"2020/10/22","30811","-494","-1.58","31256","31800","30515","146844","18471866700","2623085200200","21035166"
"2020/10/21","31305","-371","-1.17","31898","31923","31058","108291","13746242800","2665155532200","21035166"
"2020/10/20","31676","99","0.31","30885","31923","30515","211901","26618717100","2696708281200","21035166"
"2020/10/19","31577","-1038","-3.18","32664","32738","31503","177065","22806630800","2688294214800","21035166"
"2020/10/16","32615","494","1.54","32244","33307","31849","271121","35733765200","2776641912000","21035166"
"2020/10/15","32121","-148","-0.46","32294","32318","31256","202168","25869119800","2734571580000","21035166"
"2020/10/14","32269","-173","-0.53","32442","32714","32096","139535","18326559700","2747192679600","21035166"
"2020/10/13","32442","-642","-1.94","33554","33554","32318","137917","18227751000","2761917295800","21035166"
"2020/10/12","33084","-198","-0.59","33282","33826","33060","120698","16281514000","2816608727400","21035166"
"2020/10/08","33282","272","0.82","33158","33727","32862","133879","18006374300","2833436860200","21035166"
"2020/10/07","33010","-321","-0.96","32862","33233","32738","118475","15815593900","2810298177600","21035166"
"2020/10/06","33331","-297","-0.88","33727","33924","33010","129620","17564805200","2837643893400","21035166"
"2020/10/05","33628","-123","-0.37","33603","33924","32862","142945","19374122200","2862886092600","21035166"
"2020/09/29","33751","765","2.32","33924","34221","33233","203658","27834034100","2873403675600","21035166"
"2020/09/28","32986","1681","5.37","31874","33010","31281","239074","31091747900","2808194661000","21035166"
"2020/09/25","31305","-272","-0.86","31923","32145","30045","350099","44535328400","2665155532200","21035166"
"2020/09/24","31577","-3311","-9.49","33529","34196","30614","701925","91580245500","2688294214800","21035166"
"2020/09/23","34888","-1828","-4.98","38174","38471","34369","586019","84256727200","2960140239200","20964166"
"2020/09/22","36716","-1409","-3.69","38100","38792","36099","449191","67467039800","3115275067600","20964166"
"2020/09/21","38125","1013","2.73","37384","40102","37087","1063879","167095638700","3234770813800","20964166"
"2020/09/18","37112","1161","3.23","35975","37384","35975","224470","33534816600","3148817733200","20964166"
"2020/09/17","35951","-617","-1.69","36296","36741","35951","146376","21454362600","3050286153000","20964166"
"2020/09/16","36568","-494","-1.33","37260","37384","36395","149355","22313332300","3102696568000","20964166"
"2020/09/15","37062","0","0.00","37631","37655","36840","166123","24971222000","3144624900000","20964166"
"2020/09/14","37062","988","2.74","36099","37062","35481","267184","39468789900","3144624900000","20964166"
"2020/09/11","36074","-494","-1.35","36420","36420","35629","154412","22405604100","3060768236000","20964166"
"2020/09/10","36568","692","1.93","36791","36791","35975","134437","19756393500","3102696568000","20964166"
"2020/09/09","35876","-569","-1.56","35580","36296","35580","177012","25743228100","3043996903200","20964166"
"2020/09/08","36445","-667","-1.80","37309","37384","36025","299571","44486080200","3092214485000","20964166"
"2020/09/07","37112","-790","-2.09","37902","37927","36840","246517","37107418500","3148817733200","20964166"
"2020/09/04","37902","49","0.13","35827","38347","35827","368300","55653311600","3215903064400","20964166"
"2020/09/03","37853","148","0.39","37804","38298","37705","186542","28619561600","3211710231200","20964166"
"2020/09/02","37705","-296","-0.78","38051","38174","37359","237349","36076603500","3199131731600","20964166"
"2020/09/01","38001","-297","-0.77","38397","38471","37655","211726","32509927800","3224288730800","20964166"
"2020/08/31","38298","-321","-0.83","38866","38940","37309","311671","48266975300","3249445730000","20964166"
"2020/08/28","38619","-395","-1.01","38965","39311","38323","324899","50971176700","3276699145800","20964166"
"2020/08/27","39014","98","0.25","38916","40571","38644","737474","118131107800","3310241811400","20964166"
"2020/08/26","38916","322","0.83","38644","39237","37977","382981","59951125600","3301856145000","20964166"
"2020/08/25","38594","99","0.26","38693","38866","38100","229357","35709889800","3274602729200","20964166"
"2020/08/24","38495","197","0.52","38051","38916","37186","305291","47281497300","3266217062800","20964166"
"2020/08/21","38298","1334","3.61","37730","38965","36618","458392","70353167400","3249445730000","20964166"
"2020/08/20","36964","-1334","-3.48","38273","38891","36618","438813","66647869900","3136239233600","20964166"
"2020/08/19","38298","1186","3.20","37680","38298","36815","288523","43966786500","3249445730000","20964166"
"2020/08/18","37112","-1013","-2.66","37804","39434","36618","471135","72357122500","3148817733200","20964166"
"2020/08/14","38125","-1161","-2.96","38668","38767","37013","358826","55363378900","3234770813800","20964166"
"2020/08/13","39286","247","0.63","39805","40818","38965","440771","71221822300","3333302394000","20964166"
"2020/08/12","39039","-840","-2.11","39879","40077","38990","405557","64528096100","3312338228000","20964166"
"2020/08/11","39879","-247","-0.62","39756","40299","39286","280738","45231416200","3383616392400","20964166"
"2020/08/10","40126","148","0.37","40324","40867","38471","485423","78534213200","3404580558400","20964166"
"2020/08/07","39978","2224","5.89","38298","40645","38051","793591","126712614600","3392002058800","20964166"
"2020/08/06","37754","-50","-0.13","38298","39632","37458","599107","93222842800","3203324564800","20964166"
"2020/08/05","37804","1878","5.23","35926","38125","35358","893046","134174455200","3207517398000","20964166"
"2020/08/04","35926","-370","-1.02","36964","37186","35382","521530","75909409700","3048189736400","20964166"
"2020/08/03","36296","1655","4.78","35358","36321","35086","639748","92706160700","3079635985400","20964166"
"2020/07/31","34641","395","1.15","34369","36544","34369","1035621","148598337900","2939176073200","20964166"
"2020/07/30","34246","396","1.17","34196","34246","33579","211613","29026093600","2905633407600","20964166"
"2020/07/29","33850","-272","-0.80","33974","33999","33504","210376","28697284000","2872090742000","20964166"
"2020/07/28","34122","272","0.80","34443","34814","33949","388450","54020328900","2895151324600","20964166"
"2020/07/27","33850","-198","-0.58","33356","34048","33010","254156","34617111700","2872090742000","20964166"
"2020/07/24","34048","-1532","-4.31","34937","35086","33529","786542","109163116500","2888862074800","20964166"
"2020/07/23","35580","1458","4.27","34740","36247","34715","1206931","173858651500","3018839904000","20964166"
"2020/07/22","34122","469","1.40","33653","34196","33158","433247","59386549800","2895151324600","20964166"
"2020/07/21","33653","272","0.81","34221","34592","33158","658468","90703711200","2855319409200","20964166"
"2020/07/20","33381","717","2.19","32615","33702","31923","534335","71174424700","2832258826600","20964166"
"2020/07/17","32664","222","0.69","32170","32689","31725","250581","32622270000","2771462745200","20964166"
"2020/07/16","32442","-222","-0.68","32986","33331","32047","309105","40925035100","2752594995800","20964166"
"2020/07/15","32664","-272","-0.83","33233","33257","32195","317970","42035604800","2771462745200","20964166"
"2020/07/14","32936","-988","-2.91","33233","33356","32738","397795","53066631900","2794523327800","20964166"
"2020/07/13","33924","98","0.29","34320","34320","33554","247934","33928020200","2878379991800","20964166"
"2020/07/10","33826","-222","-0.65","34468","34493","33554","368221","50432741200","2869994325400","20964166"
"2020/07/09","34048","717","2.15","33331","34073","32738","508753","69152931900","2888862074800","20964166"
"2020/07/08","33331","98","0.30","33381","33727","32763","381167","51114339600","2828065993400","20964166"
"2020/07/07","33233","-691","-2.04","34937","35827","33109","1108805","152599497200","2819680327000","20964166"
"2020/07/06","33924","3063","9.93","31429","34419","31355","1911922","256662788000","2878379991800","20964166"
"2020/07/03","30861","519","1.71","31256","31725","30688","492717","62067138900","2618424333400","20964166"
"2020/07/02","30342","569","1.91","30490","30515","29675","230650","28097905400","2574399584800","20964166"
"2020/07/01","29773","0","0.00","30465","31305","29749","599432","74115648300","2526182003000","20964166"
"2020/06/30","29773","-198","-0.66","30786","30811","29180","400862","48553304800","2526182003000","20964166"
"2020/06/29","29971","-717","-2.33","29872","30614","29773","358903","43602220700","2542953335800","20964166"
"2020/06/26","30688","-494","-1.58","31701","31800","29773","453160","56516687900","2603749417200","20964166"
"2020/06/25","31182","-642","-2.02","31207","31651","30935","397348","50247670200","2645677749200","20964166"
"2020/06/24","31824","-74","-0.23","32393","32417","31478","370696","47613054400","2700184580800","20964166"
"2020/06/23","31898","-25","-0.08","32269","33282","31552","742412","97117963100","2706473830600","20964166"
"2020/06/22","31923","-74","-0.23","31800","32121","31404","488165","62909012200","2708570247200","20964166"
"2020/06/19","31997","296","0.94","32195","32220","30885","617226","79014792200","2714859497000","20964166"
"2020/06/18","31701","-1235","-3.75","32615","32615","31404","988885","127524083700","2689702497800","20964166"
"2020/06/17","32936","3385","11.45","29403","33579","29329","3418283","445391623400","2794523327800","20964166"
"2020/06/16","29551","1828","6.60","29032","29872","28760","677733","80413371100","2507314253600","20964166"
